RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization,ADR_Discount_Pct,Revenue_Per_Room_Night,Rooms_Per_Attendee,Meeting_Space_Ratio,Demand_Tier,Is_Compression_Date,Day_of_Week_Arrival,Arrival_DOW_Name,Is_Weekend_Arrival,Is_Repeat_Client,Flag_Missing_Rate_Target,Flag_Short_Response_Window,Flag_Rate_Below_Baseline,Account_Prior_Events,Account_Prior_Booked,Account_Prior_Revenue,Account_Win_Rate,Is_First_Time_Account,Has_Prior_Decline,Rooms_Available_Peak_Date,Displacement_Risk_Score,Displacement_Risk_Level,Flag_High_Displacement,Flag_Date_Conflict,Completeness_Score,Urgency_Index
L-202304-96787,Lost,Local School District,Band Competition,SMERF,In-person,Full Package,Other,Other,Referral,Medium,2022-11-25,2022-12-22,18,2023-04-10,2023-04-11,1,136,72,72,81,1,Half Ballroom,1,1,9,1.0,40125.33,3,73.5,170.7,144.88,10431.36,1928.29,1958.48,14318.13,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,4,4,73.1,26.9,1,106.49,145.24,251.73,213.29,145.24,1,0.0,72,0,0,0,2,5,2,8,1,0,1,Theater,2,0,1.8,1728.35,771,5700,7249.65,3,0,0,0,0.0,0.68,15.13,198.86,0.889,0.247,Shoulder,0,0,Mon,0,0,0,0,1,1,1,3965.06,1.0,0,0,163,0.442,Moderate,0,0,100.0,0.0662
L-202304-15706,Lost,Tour Operator Network,Architecture Tour Group,Corporate,In-person,Rooms Only,Legal,Legal,Cvent,Medium,2023-02-17,2023-03-05,9,2023-04-13,2023-04-15,2,55,35,70,38,0,,0,0,7,0.0,0.0,1,82.6,165.6,160.85,11259.5,0.0,0.0,11259.5,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,4,4,69.9,30.1,0,169.89,140.97,310.86,0.0,157.85,2,14.3,30,35,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,2.87,160.85,0.921,0.0,Peak,0,3,Thu,0,0,1,0,0,1,1,4856.25,1.0,0,0,124,0.282,Moderate,0,0,93.3,0.1273
L-202304-81509,Lost,Personal Event,Graduation Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Low,2022-09-05,2022-09-29,14,2023-04-16,2023-04-17,1,223,47,47,60,1,Half Ballroom,1,1,10,0.0,0.0,3,78.7,169.88,163.17,7668.99,2747.29,5356.56,15772.84,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,4,2,72.5,27.5,1,76.93,150.58,227.51,227.51,227.51,1,0.0,47,0,0,0,1,2,1,12,1,0,1,Banquet,2,0,1.7,1103.05,1383,7630,12691.04,5,0,0,0,100.0,0.5,3.95,335.59,0.783,0.167,Peak,0,6,Sun,1,0,1,0,1,7,6,24138.6,0.8571,0,1,168,0.28,Moderate,0,0,93.3,0.0448
L-202304-83989,Lost,Consulting Network,Product Launch Event,Corporate,In-person,Full Package,Legal,Legal,Repeat Client,Medium,2023-02-20,2023-03-14,9,2023-04-22,2023-04-23,1,61,55,55,74,1,Half Ballroom,1,0,13,1.0,74908.51,2,78.1,171.74,160.95,8852.25,3399.65,3078.72,15330.62,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,4,2,57.0,43.0,1,60.24,163.85,224.09,224.09,224.09,1,0.0,55,0,0,0,1,5,2,8,1,0,1,Classroom,2,0,1.58,821.37,1156,8595,10729.9,3,0,0,0,50.0,0.62,6.28,278.74,0.743,0.135,Peak,0,5,Sat,1,1,0,0,1,0,0,0.0,,1,0,0,,Unknown,0,1,100.0,0.2131
L-202304-74382,Lost,Financial Services Group,Product Launch Event,Corporate,In-person,Full Package,Professional Services,Professional Services,Direct Inquiry,High,2022-11-21,2022-12-12,14,2023-04-23,2023-04-26,3,153,32,96,36,1,Breakout Room,1,1,7,0.0,0.0,4,82.1,167.42,165.38,15876.48,7684.44,4999.04,28559.96,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,4,4,61.6,38.4,1,122.97,128.88,251.85,251.85,128.88,2,9.2,25,32,27,0,1,2,2,24,0,0,1,Theater,2,0,2.09,350.54,1094,972,3382.12,1,0,0,0,100.0,0.9,1.22,297.5,0.889,0.278,Peak,0,6,Sun,1,0,1,0,0,6,4,23413.54,0.6667,0,1,96,0.333,Moderate,0,0,93.3,0.0458
L-202304-15399,Lost,HR Professionals Network,Professional Development Symposium,Association,In-person,Full Package,Education,Education,Third-Party Planner,High,2022-06-30,2022-08-10,27,2023-04-27,2023-04-29,2,301,81,162,91,1,Half Ballroom,1,0,14,0.0,0.0,4,76.6,171.43,168.98,27374.76,6505.59,10969.79,44850.14,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,4,2,67.9,32.1,0,1.78,160.37,162.15,0.0,162.15,2,7.4,75,81,0,0,1,7,3,24,1,0,1,Classroom,2,0,1.79,1101.9,288,21896,22718.34,4,1,0,1,0.0,0.76,1.43,276.85,0.89,0.11,Shoulder,0,3,Thu,0,0,1,0,0,2,1,28260.45,0.5,0,1,220,0.368,Moderate,0,0,93.3,0.0465
L-202305-46569,Lost,Nonprofit Foundation,Youth Group Gathering,SMERF,In-person,Full Package,SMERF,SMERF,RFP,Medium,2022-12-21,2023-01-09,10,2023-05-07,2023-05-08,1,137,5,5,5,1,Boardroom,1,1,9,0.0,0.0,2,81.8,170.87,163.26,816.3,1026.88,113.07,1956.25,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,5,4,51.6,48.4,1,131.23,122.2,253.43,178.21,122.2,1,0.0,5,0,0,0,1,4,2,16,0,1,1,Boardroom,3,1,2.87,315.2,579,3480,4707.07,2,0,0,0,100.0,0.36,4.45,391.25,1.0,2.0,Peak,0,6,Sun,1,0,1,0,1,1,1,3507.12,1.0,0,0,156,0.032,Low,0,0,93.3,0.0657
L-202305-12009,Lost,Social Event,Retirement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Low,2022-05-11,2022-06-10,16,2023-05-10,2023-05-11,1,364,24,24,33,1,Breakout Room,1,1,14,1.0,67821.3,4,79.9,172.88,158.24,3797.76,2628.88,2907.59,9334.23,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,5,4,55.5,44.5,1,144.96,137.28,282.24,170.66,137.28,1,0.0,24,0,0,0,1,1,2,24,0,0,1,Banquet,1,0,0.97,445.58,337,0,3153.34,0,0,0,0,100.0,0.82,8.47,388.93,0.727,0.303,Peak,0,2,Wed,0,0,0,0,1,12,11,54731.5,0.9167,0,1,101,0.238,Low,0,0,100.0,0.0385
L-202305-60132,Lost,HR Professionals Network,Leadership Institute,Association,In-person,Full Package,Other,Other,Website,Low,2022-09-15,2022-10-13,21,2023-05-12,2023-05-16,4,239,72,288,97,1,Half Ballroom,1,1,7,0.0,0.0,3,92.5,191.24,202.71,58380.48,11310.42,25325.45,95016.35,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,3,50.6,49.4,1,74.16,161.85,236.01,236.01,161.85,2,6.2,71,72,71,61,1,5,2,16,1,0,1,Classroom,3,1,2.68,930.94,304,0,729.65,0,0,0,0,100.0,0.81,-6.0,329.92,0.742,0.103,Peak,1,4,Fri,1,0,1,0,0,3,1,28260.45,0.3333,0,1,81,0.889,High,1,0,93.3,0.0293
L-202305-82362,Lost,Social Event,Charity Gala,Wedding/Social,In-person,Full Package,Other,Other,Sales Call,High,2022-10-02,2022-11-16,36,2023-05-13,2023-05-14,1,223,7,7,9,1,Boardroom,1,0,9,0.0,0.0,4,93.8,194.15,205.8,1440.6,1808.47,788.24,4037.31,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,2,63.2,36.8,0,148.71,178.95,327.66,0.0,178.95,1,0.0,7,0,0,0,1,1,1,8,0,1,1,Boardroom,1,0,0.7,362.13,1116,756,2450.2,3,0,0,0,50.0,0.64,-6.0,576.76,0.778,1.111,Peak,1,5,Sat,1,0,1,0,0,13,11,54731.5,0.8462,0,1,81,0.086,Low,0,0,93.3,0.0404
L-202305-33040,Lost,Private Individual,Engagement Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Direct Inquiry,High,2022-06-22,2022-08-06,41,2023-05-14,2023-05-15,1,326,14,14,15,0,,0,0,4,1.0,36485.79,2,88.8,188.57,197.35,2762.9,0.0,0.0,2762.9,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,2,63.3,36.7,1,40.52,162.16,202.68,202.68,162.16,1,0.0,14,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-4.66,197.35,0.933,0.0,Peak,1,6,Sun,1,0,0,1,0,5,5,11029.22,1.0,0,0,121,0.116,Low,0,0,100.0,0.0123
L-202305-71080,Lost,Dental Association,Educational Seminar Series,Association,In-person,Full Package,Education,Education,Website,Low,2023-01-02,2023-01-28,19,2023-05-17,2023-05-19,2,135,9,18,12,1,Boardroom,1,0,7,1.0,64933.06,4,80.0,172.47,172.84,3111.12,2409.14,1603.62,7123.88,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,5,2,74.2,25.8,1,49.49,149.66,199.15,199.15,149.66,2,0.0,9,9,0,0,1,2,3,24,0,1,1,Boardroom,1,0,0.95,273.85,897,1696,3669.87,2,0,0,0,100.0,0.86,-0.21,395.77,0.75,0.833,Peak,0,2,Wed,0,0,0,0,0,4,4,86915.14,1.0,0,0,141,0.064,Low,0,0,100.0,0.0519
L-202305-25549,Lost,Insurance Federation,Policy Symposium,Association,In-person,Full Package,Government,Government,Direct Inquiry,Medium,2022-08-21,2022-09-17,18,2023-05-21,2023-05-23,2,273,60,120,83,1,Half Ballroom,1,0,9,0.0,0.0,3,81.6,169.86,180.05,21606.0,5353.97,8447.47,35407.44,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,73.6,26.4,1,102.5,152.8,255.3,255.3,164.82,2,3.3,58,60,0,0,2,2,1,8,1,0,1,Theater,1,0,0.71,1776.19,1288,2848,5185.42,4,1,0,1,0.0,0.69,-6.0,295.06,0.723,0.241,Peak,0,6,Sun,1,0,1,0,0,6,5,118160.65,0.8333,0,1,134,0.448,Moderate,0,0,93.3,0.033
L-202305-53480,Lost,Veterans Group,Band Competition,SMERF,In-person,Meeting Only,Other,Other,Direct Inquiry,High,2023-01-15,2023-02-01,11,2023-05-22,2023-05-23,1,127,0,0,121,1,Grand Ballroom,0,0,6,0.0,0.0,1,84.2,171.88,0.0,0.0,2410.22,3235.66,5645.88,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,7,3,24,1,0,1,Classroom,3,1,2.93,2431.67,574,20356,22169.9,4,0,0,0,50.0,0.5,100.0,,0.0,0.083,Peak,0,0,Mon,0,0,1,0,1,1,1,8941.8,1.0,0,0,134,0.0,Low,0,0,80.0,0.0472
L-202305-42302,Lost,Nursing Council,Policy Symposium,Association,In-person,Full Package,Healthcare,Healthcare,Website,Medium,2022-09-30,2022-10-28,15,2023-05-25,2023-05-27,2,237,121,242,136,1,Grand Ballroom,1,1,13,1.0,70922.67,1,80.2,163.27,157.09,38015.78,6825.59,12816.55,57657.92,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2023,5,3,61.8,38.2,1,127.01,146.94,273.95,224.31,146.94,2,0.8,120,121,0,0,1,7,3,12,1,0,1,Theater,3,1,2.5,2367.14,676,0,2686.44,0,0,0,0,100.0,0.57,3.79,238.26,0.89,0.074,Peak,0,3,Thu,0,0,0,0,1,6,6,98592.84,1.0,0,0,179,0.676,High,1,0,100.0,0.0549
L-202305-74304,Lost,HR Professionals Network,Annual Member Conference,Association,Hybrid,Full Package,Healthcare,Healthcare,Sales Call,Low,2022-08-24,2022-09-19,15,2023-05-26,2023-05-27,1,275,59,59,71,1,Half Ballroom,1,0,11,1.0,68890.09,2,77.0,171.85,157.52,9293.68,2274.43,4697.37,16265.48,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,66.1,33.9,0,141.35,130.59,271.94,0.0,130.59,1,0.0,59,0,0,0,2,1,1,8,1,0,1,Classroom,1,0,0.95,1182.03,486,2504,4158.5,4,1,0,0,0.0,0.59,8.34,275.69,0.831,0.282,Shoulder,0,4,Fri,1,0,0,0,1,4,1,28260.45,0.25,0,1,179,0.33,Moderate,0,0,100.0,0.04
L-202305-92478,Lost,Technology Innovators,Leadership Summit,Corporate,Hybrid,Full Package,Technology,Technology,Direct Inquiry,Low,2023-04-20,2023-05-15,11,2023-05-26,2023-05-28,2,36,60,120,76,1,Half Ballroom,1,0,14,0.0,0.0,1,88.4,164.84,174.73,20967.6,6153.64,8893.94,36015.18,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,5,2,50.5,49.5,1,65.58,146.77,212.35,212.35,146.77,2,10.0,54,60,0,0,2,2,1,8,1,0,1,Banquet,2,0,2.37,1487.27,787,0,3687.15,0,0,0,0,0.0,0.63,-6.0,300.13,0.789,0.263,Peak,1,4,Fri,1,0,1,0,0,7,6,106500.23,0.8571,0,1,220,0.273,Moderate,0,0,93.3,0.3889
L-202305-97584,Lost,Volunteer Network,Youth Sports Tournament,SMERF,In-person,Full Package,Other,Other,RFP,Medium,2023-02-26,2023-03-23,18,2023-05-27,2023-05-28,1,90,50,50,66,1,Half Ballroom,1,0,7,1.0,5515.85,1,80.2,175.18,182.92,9146.0,1286.62,1521.95,11954.57,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,2,70.9,29.1,1,84.85,162.34,247.19,247.19,162.34,1,0.0,50,0,0,0,1,2,1,8,1,0,1,Classroom,2,0,2.2,858.11,1161,2970,5376.96,3,0,0,0,0.0,0.55,-4.42,239.09,0.758,0.152,Peak,0,5,Sat,1,0,0,0,0,1,0,0.0,0.0,0,1,220,0.227,Low,0,0,100.0,0.0778
L-202305-76088,Lost,Volunteer Network,Military Reunion,SMERF,In-person,Full Package,Other,Other,Repeat Client,Low,2023-01-05,2023-02-03,17,2023-05-29,2023-05-30,1,144,25,25,29,1,Breakout Room,1,1,12,1.0,54193.66,2,78.2,174.82,166.61,4165.25,1546.55,835.69,6547.49,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,5,4,74.6,25.4,1,127.94,129.44,257.38,177.88,129.44,1,0.0,25,0,0,0,1,2,1,12,0,0,1,Theater,1,0,1.28,435.85,1365,0,3155.65,0,0,0,0,0.0,0.72,4.7,261.9,0.862,0.345,Peak,0,0,Mon,0,1,0,0,1,2,0,0.0,0.0,0,1,187,0.134,Low,0,0,100.0,0.0833
L-202305-12052,Lost,TechCorp Solutions,Innovation Workshop,Corporate,In-person,Full Package,Finance,Finance,Cvent,Medium,2023-03-06,2023-03-29,13,2023-05-30,2023-06-01,2,85,44,88,56,1,Half Ballroom,1,0,10,1.0,67620.83,2,86.9,173.12,179.41,15788.08,5516.54,4793.7,26098.32,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,5,4,51.6,48.4,1,150.52,170.13,320.65,247.59,170.13,2,13.6,38,44,0,0,1,4,3,12,1,0,1,Theater,2,0,2.15,820.91,751,2496,5187.33,2,0,0,0,100.0,0.47,-3.63,296.57,0.786,0.179,Peak,1,1,Tue,0,0,0,0,0,3,1,6205.94,0.3333,0,1,208,0.212,Low,0,0,100.0,0.1176
L-202305-71875,Lost,Professional Engineers Society,Certification Training,Association,In-person,Rooms Only,Other,Other,Cvent,Low,2022-08-13,2022-09-09,20,2023-05-30,2023-06-02,3,290,57,171,62,0,,0,0,7,0.0,0.0,3,84.6,171.47,178.39,30504.69,0.0,0.0,30504.69,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,5,2,70.9,29.1,1,39.19,199.13,238.32,238.32,199.13,2,7.1,56,57,48,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-4.04,178.39,0.919,0.0,Peak,0,1,Tue,0,0,1,0,0,6,5,56780.36,0.8333,0,1,208,0.274,Moderate,0,0,93.3,0.0241
L-202306-53544,Lost,Education Foundation,Regional Chapter Meeting,Association,In-person,Meeting Only,Association,Association,Third-Party Planner,Medium,2022-07-14,2022-08-10,20,2023-06-01,2023-06-04,3,322,0,0,127,1,Grand Ballroom,0,0,7,0.0,0.0,3,74.2,160.97,0.0,0.0,8539.6,25786.67,34326.27,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,2,1,8,1,0,1,Classroom,2,0,2.06,2936.17,846,5688,7943.28,4,1,0,1,100.0,0.53,100.0,,0.0,0.157,Shoulder,0,3,Thu,0,0,1,0,1,6,5,137204.92,0.8333,0,1,150,0.0,Low,0,0,80.0,0.0217
L-202306-78551,Lost,TechCorp Solutions,Board of Directors Meeting,Corporate,In-person,Full Package,Technology,Technology,Website,Medium,2023-03-26,2023-04-12,7,2023-06-16,2023-06-17,1,82,62,62,82,1,Half Ballroom,1,0,10,0.0,0.0,2,70.5,160.61,140.3,8698.6,2663.64,4476.71,15838.95,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,6,2,70.8,29.2,1,52.48,113.05,165.53,165.53,113.05,1,0.0,62,0,0,0,2,4,2,24,1,0,1,Theater,3,1,2.8,1528.35,977,3360,5612.01,2,0,0,0,100.0,0.68,12.65,255.47,0.756,0.244,Shoulder,0,4,Fri,1,0,1,0,1,5,2,11930.98,0.4,0,1,74,0.838,High,1,0,93.3,0.122
L-202306-11217,Lost,Energy Solutions,Strategic Planning Retreat,Corporate,In-person,Full Package,Other,Other,Referral,Low,2023-03-26,2023-04-19,10,2023-06-17,2023-06-18,1,83,50,50,65,1,Half Ballroom,1,1,14,1.0,32461.73,1,75.6,163.57,162.18,8109.0,2704.01,2688.02,13501.03,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,6,2,71.4,28.6,1,74.95,152.98,227.93,227.93,152.98,1,0.0,50,0,0,0,1,2,1,4,1,0,1,Classroom,2,0,1.61,956.57,511,2530,4755.7,5,1,0,0,50.0,0.54,0.85,270.02,0.769,0.154,Shoulder,0,5,Sat,1,0,0,0,0,3,3,35928.81,1.0,0,0,148,0.338,Moderate,0,0,100.0,0.1687
L-202306-95175,Lost,Pharmaceutical Partners,Customer Advisory Board,Corporate,In-person,Full Package,Professional Services,Professional Services,Website,Low,2023-05-09,2023-06-02,11,2023-06-19,2023-06-20,1,41,6,6,7,1,Boardroom,1,1,13,1.0,74741.34,1,66.7,163.01,140.88,845.28,1353.19,387.28,2585.75,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,6,3,54.2,45.8,1,136.66,118.09,254.75,158.02,118.09,1,0.0,6,0,0,0,1,1,1,4,0,1,1,Boardroom,0,0,0.05,316.85,0,368,1777.08,2,0,0,0,0.0,0.5,13.58,430.96,0.857,1.429,Shoulder,0,0,Mon,0,0,0,0,1,14,12,161373.05,0.8571,0,1,181,0.033,Low,0,0,100.0,0.3171
L-202306-98797,Lost,Personal Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Medium,2022-08-26,2022-09-27,25,2023-06-19,2023-06-20,1,297,20,20,27,1,Breakout Room,1,0,7,1.0,78667.3,1,73.8,164.71,158.3,3166.0,3081.31,2031.77,8279.08,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,3,67.2,32.8,1,150.64,143.92,294.56,197.04,143.92,1,0.0,20,0,0,0,1,1,2,16,0,0,1,Reception,2,0,1.54,536.61,1476,608,6525.42,4,0,0,0,50.0,0.68,3.89,413.95,0.741,0.37,Shoulder,0,0,Mon,0,0,0,0,1,11,9,40294.62,0.8182,0,1,181,0.11,Low,0,0,100.0,0.0236
L-202306-28724,Lost,Technology Innovators,Strategic Planning Retreat,Corporate,In-person,Full Package,Government,Government,Sales Call,Medium,2023-05-09,2023-05-30,10,2023-06-21,2023-06-22,1,43,50,50,62,1,Half Ballroom,1,1,11,1.0,42592.49,4,74.3,158.98,145.84,7292.0,2848.36,2787.32,12927.68,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2023,6,2,52.3,47.7,0,23.56,121.18,144.74,0.0,121.18,1,0.0,50,0,0,0,2,4,2,16,1,0,1,Classroom,2,0,1.79,1757.99,1425,3416,6269.01,2,0,0,0,100.0,0.52,8.27,258.55,0.806,0.323,Shoulder,0,2,Wed,0,0,0,0,1,11,9,134907.47,0.8182,0,1,41,1.0,High,1,1,100.0,0.2558
L-202306-40689,Lost,Private Party,Smith-Johnson Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Cvent,High,2022-06-24,2022-07-16,15,2023-06-24,2023-06-25,1,365,19,19,24,1,Breakout Room,1,1,7,1.0,29845.76,3,72.2,166.62,142.91,2715.29,1938.65,1813.96,6467.9,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2023,6,4,68.6,31.4,1,115.08,115.94,231.02,231.02,115.94,1,0.0,19,0,0,0,1,5,2,16,0,0,1,Banquet,2,0,2.32,471.7,1276,4665,8019.64,3,0,0,0,100.0,0.6,14.23,340.42,0.792,0.417,Shoulder,0,5,Sat,1,0,0,0,1,8,7,50032.05,0.875,0,1,29,0.655,High,1,0,100.0,0.0192
L-202306-13515,Lost,Energy Solutions,Customer Advisory Board,Corporate,In-person,Rooms Only,Finance,Finance,Direct Inquiry,Medium,2023-02-18,2023-03-11,14,2023-06-25,2023-06-27,2,127,60,120,66,0,,0,0,7,0.0,0.0,1,70.9,170.27,168.99,20278.8,0.0,0.0,20278.8,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2023,6,3,56.7,43.3,1,26.58,154.94,181.52,181.52,154.94,2,3.3,58,60,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0.75,168.99,0.909,0.0,Shoulder,0,6,Sun,1,0,1,0,0,4,3,35928.81,0.75,0,1,188,0.319,Moderate,0,0,93.3,0.0551
L-202306-53910,Lost,Manufacturing Alliance,Town Hall Meeting,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,Medium,2023-03-20,2023-04-06,14,2023-06-25,2023-06-27,2,97,44,88,48,0,,0,1,3,0.0,0.0,4,66.2,165.44,137.71,12118.48,0.0,0.0,12118.48,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2023,6,3,74.9,25.1,1,89.06,135.86,224.92,224.92,135.86,2,15.9,37,44,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,16.76,137.71,0.917,0.0,Shoulder,0,6,Sun,1,0,1,1,1,8,5,109637.81,0.625,0,1,188,0.234,Low,0,0,93.3,0.0309
L-202306-34505,Lost,Global Industries,Town Hall Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,Medium,2023-04-22,2023-05-11,12,2023-06-26,2023-06-29,3,65,72,216,86,1,Half Ballroom,1,1,7,1.0,8637.09,4,71.2,162.67,152.07,32847.12,9823.47,11946.52,54617.11,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2023,6,3,54.4,45.6,1,118.79,129.73,248.52,179.04,129.73,2,3.6,67,72,66,0,2,3,2,8,1,0,1,Classroom,3,1,2.99,1422.39,1012,7668,10010.41,4,0,0,0,50.0,0.72,6.52,252.86,0.837,0.233,Shoulder,0,0,Mon,0,0,0,0,1,10,8,135915.44,0.8,0,1,143,0.503,Moderate,0,0,100.0,0.1077
L-202306-80373,Lost,Nursing Council,Board Retreat,Association,In-person,Full Package,Other,Other,Cvent,Low,2022-10-17,2022-11-24,28,2023-06-26,2023-06-27,1,252,69,69,78,1,Half Ballroom,1,1,10,0.0,0.0,1,70.6,157.46,148.4,10239.6,2413.1,4456.41,17109.11,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2023,6,4,62.4,37.6,1,123.14,152.02,275.16,251.03,152.02,1,0.0,69,0,0,0,1,1,1,8,1,0,1,Classroom,0,0,0.01,1003.39,0,1650,2380.64,3,0,0,0,100.0,0.65,5.75,247.96,0.885,0.128,Shoulder,0,0,Mon,0,0,1,0,1,9,8,130743.2,0.8889,0,1,188,0.367,Moderate,0,0,93.3,0.0397
L-202306-22208,Lost,Accounting Institute,Certification Training,Association,In-person,Full Package,Healthcare,Healthcare,Referral,Low,2022-08-26,2022-10-04,26,2023-06-28,2023-06-30,2,306,29,58,37,1,Breakout Room,1,1,13,0.0,0.0,4,70.4,161.99,143.14,8302.12,4862.81,4321.3,17486.23,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2023,6,3,61.2,38.8,1,104.57,116.39,220.96,220.96,116.39,2,0.0,29,29,0,0,1,2,1,8,0,0,1,Classroom,1,0,1.26,568.24,646,2508,4069.06,3,0,0,0,0.0,0.93,11.64,301.49,0.784,0.27,Shoulder,0,2,Wed,0,0,1,0,1,8,8,194108.43,1.0,0,0,109,0.266,Moderate,0,0,93.3,0.0425
L-202307-16637,Lost,Pharmaceutical Partners,Town Hall Meeting,Corporate,Hybrid,Full Package,Government,Government,Referral,Medium,2023-03-19,2023-04-12,14,2023-07-02,2023-07-05,3,105,50,150,68,1,Half Ballroom,1,1,10,0.0,0.0,4,65.5,164.46,142.85,21427.5,7268.28,8685.65,37381.43,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2023,7,2,60.6,39.4,0,22.04,117.27,139.31,0.0,139.31,2,5.7,46,50,43,0,1,2,1,12,1,0,1,Banquet,1,0,0.56,1158.9,55,4584,6440.6,4,1,0,1,50.0,0.57,13.14,249.21,0.735,0.147,Shoulder,0,6,Sun,1,0,1,0,1,15,12,161373.05,0.8,0,1,220,0.227,Low,0,0,93.3,0.0952
