RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
B-202302-82667,Booked,Youth Organization,Charity Fundraiser,SMERF,In-person,Full Package,SMERF,Social/Community,Website,Low,2022-09-14,2022-10-08,16,2023-02-13,2023-02-15,2,152,18,36,20,1,Breakout Room,1,0,8,0.0,0.0,2,51.9,151.4,132.03,4753.08,572.47,1155.63,6481.18,31,4092.93,572.47,1100.6,5766.0,0.8611111111111112,55.03,,2023,2,2,60.6,39.4,1,44.78,125.03,169.81,169.81,125.03,2,33.3,12,18,0,0,1,4,2,16,0,0,1,Theater,2,0,1.75,572.47,1200,1180,4871.14,2,0,0,0,0.0,0.5
B-202302-96900,Booked,Education Foundation,Committee Meeting,Association,In-person,Meeting Only,Education,Education,Direct Inquiry,Low,2022-05-10,2022-06-13,26,2023-02-13,2023-02-14,1,279,0,0,35,1,Breakout Room,0,0,8,1.0,5789.25,2,52.8,156.88,0.0,0.0,435.55,2699.29,3134.84,0,0.0,435.55,2570.75,3006.3,,73.45,,2023,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,0,0,1,Classroom,2,0,2.0,435.55,350,3045,4428.78,4,0,0,0,100.0,0.88
B-202302-42406,Booked,Local School District,Cultural Heritage Festival,SMERF,In-person,Full Package,Education,Education,RFP,Low,2022-10-01,2022-10-24,11,2023-02-15,2023-02-16,1,137,30,30,39,1,Breakout Room,1,1,12,0.0,0.0,2,51.7,160.04,138.36,4150.8,510.05,761.26,5422.11,25,3459.0,510.05,725.01,4694.06,0.8333333333333334,18.59,,2023,2,2,52.4,47.6,0,110.79,159.33,270.12,0.0,270.12,1,0.0,30,0,0,0,1,2,1,8,0,0,1,Classroom,2,0,2.0,510.05,700,432,2291.43,1,0,0,0,0.0,0.97
B-202302-59692,Booked,Legal Society,Member Appreciation Event,Association,In-person,Rooms Only,Legal,Legal,Third-Party Planner,Medium,2022-07-06,2022-08-04,26,2023-02-15,2023-02-17,2,224,85,170,93,0,,0,0,3,0.0,0.0,2,52.3,148.17,122.13,20762.1,0.0,0.0,20762.1,126,15388.38,0.0,0.0,15388.38,0.7411764705882353,0.0,,2023,2,3,66.6,33.4,0,132.63,152.0,284.63,0.0,152.0,2,8.2,78,85,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202302-70910,Booked,Global Industries,Performance Review Summit,Corporate,Virtual,Meeting Only,Professional Services,Other,Referral,Low,2022-10-28,2022-11-17,10,2023-02-15,2023-02-16,1,110,0,0,103,1,Half Ballroom,0,1,10,0.0,0.0,1,49.8,149.47,0.0,0.0,1309.87,3228.28,4538.15,0,0.0,1309.87,3074.55,4384.42,,29.85,,2023,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,1,12,1,0,1,Theater,2,0,2.0,1309.87,700,1590,3220.51,3,0,0,0,50.0,0.86
B-202302-87656,Booked,Tour Operator Network,Historic Sites Tour,Corporate,In-person,Rooms Only,Trade/Manufacturing,Trade/Manufacturing,RFP,Medium,2022-11-21,2022-12-04,7,2023-02-15,2023-02-16,1,86,38,38,41,0,,0,0,6,0.0,0.0,4,60.0,158.58,131.59,5000.42,0.0,0.0,5000.42,37,4868.83,0.0,0.0,4868.83,0.9736842105263158,0.0,,2023,2,4,52.7,47.3,1,141.82,139.93,281.75,246.52,139.93,1,0.0,38,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202302-98555,Booked,Professional Services Group,Sales Kickoff,Corporate,Hybrid,Full Package,Finance,Other,Website,Low,2022-11-24,2022-12-11,9,2023-02-15,2023-02-16,1,83,40,40,50,1,Half Ballroom,1,1,8,0.0,0.0,4,50.3,155.82,139.77,5590.8,861.11,4012.05,10463.96,36,5031.72,861.11,3821.0,9713.83,0.9,76.42,,2023,2,2,52.5,47.5,1,64.18,126.75,190.93,190.93,126.75,1,0.0,40,0,0,0,1,1,1,8,1,0,1,Classroom,2,0,2.0,861.11,350,2088,3043.11,4,0,0,0,100.0,0.42
B-202302-56105,Booked,State Medical Association,Networking Summit,Association,In-person,Full Package,Healthcare,Healthcare,Sales Call,High,2022-09-12,2022-10-16,26,2023-02-16,2023-02-19,3,157,86,258,114,1,Half Ballroom,1,0,8,1.0,66237.44,3,47.9,159.69,138.59,35756.22,1564.91,11937.68,49258.81,160,22174.4,1564.91,11369.22,35108.53,0.6201550387596899,99.73,,2023,2,2,67.0,33.0,0,117.05,151.92,268.97,0.0,151.92,2,4.7,77,86,85,0,2,8,3,36,1,0,1,Theater,2,0,1.5,1564.91,2000,6004,10815.42,5,0,0,0,12.5,0.95
B-202302-67125,Booked,Accounting Institute,Awards Gala Weekend,Association,In-person,Full Package,Finance,Finance,Third-Party Planner,High,2022-08-03,2022-09-07,25,2023-02-16,2023-02-18,2,197,65,130,72,1,Half Ballroom,1,1,10,0.0,0.0,1,54.6,158.93,134.17,17442.1,1074.99,12422.59,30939.68,100,13417.0,1074.99,11831.04,26323.03,0.7692307692307693,164.32,,2023,2,3,66.4,33.6,1,117.76,131.79,249.55,249.55,131.79,2,9.2,59,65,0,0,1,2,2,16,1,0,1,Theater,3,1,2.5,1074.99,1000,2800,4971.01,5,0,0,0,100.0,0.6
B-202302-49829,Booked,Family Celebration,Quinceañera Celebration,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Sales Call,Low,2022-03-20,2022-04-22,29,2023-02-18,2023-02-19,1,335,39,39,42,0,,0,1,4,1.0,5525.36,1,57.7,159.7,145.4,5670.6,0.0,0.0,5670.6,23,3344.2,0.0,0.0,3344.2,0.5897435897435898,0.0,,2023,2,3,56.9,43.1,1,118.3,129.56,247.86,247.86,129.56,1,0.0,39,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202302-74451,Booked,Dental Association,Continuing Education Conference,Association,In-person,Full Package,Healthcare,Healthcare,Cvent,Low,2022-06-25,2022-07-22,16,2023-02-19,2023-02-20,1,239,50,50,62,1,Half Ballroom,1,1,11,0.0,0.0,3,56.0,155.09,141.74,7087.0,1423.48,1094.98,9605.46,31,4393.94,1423.48,1042.84,6860.26,0.62,16.82,,2023,2,2,73.2,26.8,0,109.28,160.6,269.88,0.0,160.6,1,0.0,50,0,0,0,2,1,1,8,1,0,1,Banquet,2,0,2.0,1423.48,350,360,1318.45,1,0,0,0,100.0,0.52
B-202302-26544,Booked,Financial Services Group,Quarterly Business Review,Corporate,Hybrid,Rooms Only,Finance,Finance,Direct Inquiry,Low,2022-11-24,2022-12-10,12,2023-02-20,2023-02-22,2,88,34,68,37,0,,0,1,4,1.0,9229.17,1,56.5,147.6,126.04,8570.72,0.0,0.0,8570.72,54,6806.16,0.0,0.0,6806.16,0.7941176470588235,0.0,,2023,2,2,53.3,46.7,1,72.2,165.22,237.42,237.42,165.22,2,17.6,28,34,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202302-68743,Booked,Financial Services Group,Customer Advisory Board,Corporate,Virtual,Full Package,Finance,Finance,RFP,Low,2022-12-18,2023-01-07,9,2023-02-21,2023-02-22,1,65,34,34,38,1,Breakout Room,1,0,11,0.0,0.0,2,57.2,154.6,143.28,4871.52,507.62,3303.32,8682.46,32,4584.96,507.62,3146.02,8238.6,0.9411764705882352,82.79,,2023,2,3,72.0,28.0,1,105.81,130.94,236.75,236.75,130.94,1,0.0,34,0,0,0,1,1,1,8,0,0,1,Theater,2,0,2.0,507.62,350,2700,4058.34,3,0,0,0,100.0,0.95
B-202302-33053,Booked,State Medical Association,Policy Symposium,Association,Hybrid,Full Package,Healthcare,Healthcare,Repeat Client,High,2022-09-21,2022-10-20,20,2023-02-25,2023-02-28,3,157,32,96,39,1,Breakout Room,1,0,9,0.0,0.0,2,53.8,157.95,131.03,12578.88,541.5,9125.3,22245.68,66,8647.98,541.5,8690.76,17880.24,0.6875,222.84,,2023,2,3,59.3,40.7,1,130.55,150.43,280.98,215.91,150.43,2,15.3,26,32,20,0,1,3,3,24,0,0,1,Theater,3,1,2.33,541.5,1350,8244,12622.8,5,0,0,0,100.0,0.97
B-202302-89415,Booked,Private Party,Anniversary Celebration,Wedding/Social,Hybrid,Full Package,Social,Social/Private,Referral,Low,2022-07-07,2022-08-19,36,2023-02-25,2023-02-26,1,233,11,11,14,1,Boardroom,1,0,7,1.0,4796.77,2,53.1,152.9,131.64,1448.04,339.03,1651.54,3438.61,7,921.48,339.03,1572.9,2833.41,0.6363636363636364,112.35,,2023,2,3,73.8,26.2,1,59.41,136.36,195.77,195.77,136.36,1,0.0,11,0,0,0,1,1,1,4,0,1,1,Boardroom,2,0,2.0,339.03,350,770,1760.6,1,1,0,1,0.0,1.0
B-202302-46655,Booked,Industry Trade Group,Committee Meeting,Association,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Website,High,2022-04-24,2022-05-22,16,2023-02-26,2023-02-28,2,308,121,242,153,1,Grand Ballroom,1,0,12,1.0,60902.14,4,58.2,153.25,137.63,33306.46,1877.74,24142.48,59326.68,166,22846.58,1877.74,22992.84,47717.16,0.6859504132231405,150.28,,2023,2,2,55.4,44.6,1,77.22,191.68,268.9,191.68,191.68,2,6.6,113,121,0,0,1,2,2,16,1,0,1,Classroom,3,1,2.5,1877.74,1000,14229,20435.23,4,0,0,0,100.0,0.64
B-202302-17816,Booked,Education Foundation,Policy Symposium,Association,In-person,Full Package,Education,Education,Referral,High,2022-07-01,2022-08-04,22,2023-02-27,2023-03-01,2,241,64,128,85,1,Half Ballroom,1,0,12,0.0,0.0,1,57.3,154.08,132.77,16994.56,1680.81,5815.53,24490.9,89,11816.53,1680.81,5538.6,19035.94,0.6953125,65.16,,2023,2,4,65.0,35.0,1,94.46,151.65,246.11,246.11,151.8,2,18.8,52,64,0,0,2,4,2,24,1,0,1,Theater,3,1,2.25,1680.81,1800,3800,7407.75,4,0,0,0,50.0,0.71
B-202302-39816,Booked,Dental Association,Networking Summit,Association,In-person,Full Package,Healthcare,Healthcare,Repeat Client,High,2022-06-08,2022-07-09,24,2023-02-27,2023-03-01,2,264,65,130,74,1,Half Ballroom,1,0,7,1.0,49122.58,2,54.4,158.68,145.38,18899.4,1326.6,10906.75,31132.75,99,14392.62,1326.6,10387.38,26106.6,0.7615384615384615,140.37,,2023,2,3,52.5,47.5,1,46.72,142.37,189.09,189.09,144.45,2,0.0,65,65,0,0,2,2,2,16,1,0,1,Theater,2,0,2.0,1326.6,700,1900,3795.27,3,0,0,0,100.0,0.62
B-202302-18564,Booked,State Medical Association,Professional Development Symposium,Association,In-person,Full Package,Healthcare,Healthcare,Referral,High,2022-10-09,2022-11-06,19,2023-02-28,2023-03-02,2,142,105,210,130,1,Grand Ballroom,1,0,9,0.0,0.0,2,51.7,158.96,140.48,29500.8,2506.91,22421.49,54429.2,142,19948.16,2506.91,21353.8,43808.87,0.6761904761904762,164.26,,2023,2,3,72.3,27.7,1,107.57,130.32,237.89,237.89,130.32,2,5.7,99,105,0,0,2,2,2,16,1,0,1,Theater,3,1,2.5,2506.91,1000,19760,25486.21,5,0,0,0,100.0,0.54
B-202303-37686,Booked,Nursing Council,Industry Forum,Association,Hybrid,Full Package,Healthcare,Healthcare,Direct Inquiry,High,2022-09-20,2022-10-25,23,2023-03-01,2023-03-03,2,162,91,182,120,1,Half Ballroom,1,1,12,0.0,0.0,1,64.3,164.62,149.05,27127.1,1188.09,8050.14,36365.33,120,17886.0,1188.09,7666.8,26740.89,0.6593406593406593,63.89,,2023,3,4,52.4,47.6,1,134.0,153.26,287.26,219.75,153.26,2,8.8,83,91,0,0,1,5,2,24,1,0,1,Classroom,3,1,1.8,1188.09,1750,4000,7684.62,5,0,0,0,20.0,1.0
B-202303-34878,Booked,Professional Services Group,Customer Advisory Board,Corporate,In-person,Full Package,Finance,Other,Website,High,2023-01-16,2023-02-02,10,2023-03-02,2023-03-04,2,45,64,128,88,1,Half Ballroom,1,0,7,0.0,0.0,1,74.2,185.2,152.72,19548.16,1034.9,6146.45,26729.51,113,17257.36,1034.9,5853.76,24146.02,0.8828125,66.52,,2023,3,2,61.0,39.0,1,17.59,154.24,171.83,171.83,154.24,2,18.8,52,64,0,0,1,6,2,24,1,0,1,Theater,3,1,2.17,1034.9,2500,4782,9244.23,5,0,0,0,0.0,0.73
B-202303-50499,Booked,Dental Association,State Convention,Association,Hybrid,Full Package,Healthcare,Healthcare,Direct Inquiry,High,2022-08-18,2022-09-20,21,2023-03-06,2023-03-09,3,200,62,186,74,1,Half Ballroom,1,1,12,1.0,54597.19,3,70.7,158.25,144.03,26789.58,960.38,18289.8,46039.76,133,19155.99,960.38,17418.86,37535.23,0.7150537634408602,235.39,,2023,3,3,62.3,37.7,1,143.59,150.76,294.35,188.26,150.76,2,8.0,61,62,51,0,1,3,3,24,1,0,1,Classroom,2,0,2.0,960.38,1050,3200,6056.6,4,0,0,0,100.0,0.62
B-202303-60140,Booked,Education Foundation,Leadership Institute,Association,In-person,Full Package,Education,Education,Cvent,High,2022-07-01,2022-08-07,27,2023-03-06,2023-03-08,2,248,80,160,99,1,Half Ballroom,1,1,10,1.0,56176.16,3,61.4,163.86,140.08,22412.8,1645.11,5728.68,29786.59,115,16109.2,1645.11,5455.89,23210.2,0.71875,55.11,,2023,3,2,70.0,30.0,0,103.86,167.91,271.77,0.0,271.77,2,5.0,76,80,0,0,2,5,2,24,1,0,1,Theater,3,1,2.4,1645.11,2350,4744,8917.91,4,0,0,0,20.0,0.82
B-202303-64387,Booked,Education Foundation,Awards Gala Weekend,Association,In-person,Full Package,Education,Education,Repeat Client,High,2022-03-09,2022-04-08,16,2023-03-09,2023-03-12,3,365,104,312,143,1,Grand Ballroom,1,0,14,1.0,92676.82,1,66.3,161.32,134.33,41910.96,2071.47,33803.27,77785.7,237,31836.21,2071.47,32193.59,66101.27,0.7596153846153846,225.13,,2023,3,3,50.2,49.8,1,117.78,176.3,294.08,250.67,250.67,2,4.3,103,104,94,0,1,3,3,24,1,0,1,Theater,2,0,2.0,2071.47,1050,22451,31030.46,5,0,0,0,100.0,0.6
B-202303-65176,Booked,Private Individual,Family Reunion Weekend,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Cvent,Low,2022-04-06,2022-05-16,34,2023-03-09,2023-03-10,1,337,15,15,16,0,,0,0,6,1.0,2128.53,2,66.7,162.79,148.78,2231.7,0.0,0.0,2231.7,8,1190.24,0.0,0.0,1190.24,0.5333333333333333,0.0,,2023,3,3,61.9,38.1,1,120.68,155.15,275.83,196.31,196.31,1,0.0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202303-99889,Booked,Professional Services Group,Annual Sales Conference,Corporate,Hybrid,Full Package,Professional Services,Other,Sales Call,Medium,2022-12-22,2023-01-17,12,2023-03-09,2023-03-11,2,77,39,78,53,1,Half Ballroom,1,1,14,0.0,0.0,3,67.5,160.69,142.45,11111.1,998.14,9308.02,21417.26,67,9544.15,998.14,8864.78,19407.07,0.8589743589743589,167.26,,2023,3,3,70.7,29.3,0,127.5,147.23,274.73,0.0,147.23,2,7.7,36,39,0,0,1,2,2,16,1,0,1,Theater,2,0,1.5,998.14,500,2280,4006.34,3,0,0,0,100.0,0.44
B-202303-18609,Booked,Global Industries,Product Launch Event,Corporate,In-person,Full Package,Healthcare,Other,Repeat Client,Medium,2022-12-19,2023-01-13,11,2023-03-11,2023-03-12,1,82,19,19,22,1,Breakout Room,1,1,14,0.0,0.0,1,65.1,164.14,149.91,2848.29,353.83,1718.41,4920.53,17,2548.47,353.83,1636.58,4538.88,0.8947368421052632,74.39,,2023,3,4,70.7,29.3,1,159.5,128.1,287.6,228.98,128.1,1,0.0,19,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,3.0,353.83,650,1694,3257.67,4,0,0,0,100.0,0.55
B-202303-14082,Booked,Personal Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2022-07-19,2022-08-15,15,2023-03-15,2023-03-17,2,239,21,42,29,1,Breakout Room,1,0,12,1.0,22261.82,3,63.1,158.24,147.04,6175.68,569.9,3603.15,10348.73,25,3676.0,569.9,3431.57,7677.47,0.5952380952380952,118.33,,2023,3,4,59.6,40.4,1,130.83,147.6,278.43,197.0,147.6,2,19.0,17,21,0,0,1,3,2,12,0,0,1,Banquet,2,0,1.67,569.9,850,1595,4206.55,1,1,0,1,0.0,0.72
B-202303-40947,Booked,Senior Adventures,Culinary Tour Group,Corporate,In-person,Rooms Only,Legal,Legal,Third-Party Planner,High,2023-01-12,2023-01-23,7,2023-03-15,2023-03-16,1,62,21,21,23,0,,0,0,4,1.0,3620.07,2,64.2,160.23,138.14,2900.94,0.0,0.0,2900.94,20,2762.8,0.0,0.0,2762.8,0.9523809523809524,0.0,,2023,3,3,72.3,27.7,1,126.03,162.21,288.24,243.61,162.21,1,0.0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202303-90623,Booked,Pharmaceutical Partners,Product Launch Event,Corporate,Hybrid,Rooms Only,Healthcare,Healthcare,Repeat Client,Low,2022-11-09,2022-11-26,11,2023-03-15,2023-03-16,1,126,48,48,52,0,,0,1,6,1.0,6988.72,1,65.9,154.02,139.5,6696.0,0.0,0.0,6696.0,42,5859.0,0.0,0.0,5859.0,0.875,0.0,,2023,3,2,73.1,26.9,0,138.56,147.25,285.81,0.0,147.25,1,0.0,48,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202303-98125,Booked,Retail Corporation,Executive Offsite,Corporate,In-person,Full Package,Technology,Other,Repeat Client,High,2022-12-10,2022-12-24,7,2023-03-15,2023-03-18,3,95,60,180,76,1,Half Ballroom,1,0,7,1.0,49784.59,1,56.9,159.45,138.18,24872.4,1782.67,16651.87,43306.94,171,23628.78,1782.67,15858.92,41270.37,0.95,208.67,,2023,3,2,62.7,37.3,1,49.52,173.43,222.95,222.95,222.95,2,5.9,53,60,52,0,2,3,3,24,1,0,1,Classroom,3,1,2.0,1782.67,1150,4320,7266.81,5,0,0,0,100.0,0.63
B-202303-22999,Booked,Manufacturing Alliance,Customer Advisory Board,Corporate,In-person,Full Package,Professional Services,Other,RFP,Medium,2023-01-08,2023-01-31,9,2023-03-17,2023-03-18,1,68,76,76,103,1,Half Ballroom,1,1,14,1.0,26311.95,2,59.6,157.45,137.83,10475.08,1538.94,3077.95,15091.97,70,9648.1,1538.94,2931.38,14118.42,0.9210526315789472,28.46,,2023,3,2,57.6,42.4,1,34.13,136.68,170.81,170.81,136.68,1,0.0,76,0,0,0,2,2,1,12,1,0,1,Theater,2,0,2.0,1538.94,700,2064,3694.32,4,0,0,0,50.0,0.86
B-202303-64459,Booked,Cultural Journeys,International Tour Package,Corporate,In-person,Full Package,Legal,Legal,Referral,Medium,2023-02-09,2023-03-03,13,2023-03-17,2023-03-18,1,36,15,15,20,1,Breakout Room,1,0,9,0.0,0.0,2,66.0,162.43,143.46,2151.9,492.64,0.0,2644.54,13,1864.98,492.64,0.0,2357.62,0.8666666666666667,0.0,,2023,3,2,62.8,37.2,1,103.49,169.67,273.16,169.67,169.67,1,0.0,15,0,0,0,1,1,1,4,0,0,1,Classroom,1,0,1.0,492.64,150,0,730.87,0,0,0,0,0.0,0.5
B-202303-97562,Booked,Nursing Council,Professional Development Symposium,Association,In-person,Full Package,Healthcare,Healthcare,Third-Party Planner,High,2022-08-27,2022-09-26,23,2023-03-17,2023-03-20,3,202,39,117,43,1,Half Ballroom,1,0,7,0.0,0.0,3,67.4,158.28,144.61,16919.37,943.19,11035.56,28898.12,82,11858.02,943.19,10510.06,23311.27,0.7008547008547008,244.42,,2023,3,3,68.2,31.8,1,46.23,129.24,175.47,175.47,150.64,2,5.3,34,39,36,0,1,3,3,24,1,0,1,Classroom,3,1,2.67,943.19,1650,4780,8164.48,5,0,0,0,100.0,0.36
B-202303-63476,Booked,Social Event,Engagement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2022-05-11,2022-06-10,17,2023-03-18,2023-03-19,1,311,10,10,11,1,Boardroom,1,1,13,0.0,0.0,1,61.0,153.68,132.3,1323.0,338.02,1462.81,3123.83,5,661.5,338.02,1393.15,2392.67,0.5,126.65,,2023,3,4,68.2,31.8,1,127.44,126.85,254.29,254.29,126.85,1,0.0,10,0,0,0,1,2,1,8,0,1,1,Boardroom,2,0,2.0,338.02,700,605,2565.66,1,1,0,1,0.0,0.79
B-202303-30253,Booked,Insurance Federation,State Convention,Association,In-person,Full Package,Finance,Finance,Sales Call,Medium,2022-07-15,2022-08-15,24,2023-03-19,2023-03-21,2,247,83,166,107,1,Half Ballroom,1,0,7,1.0,49277.74,2,70.9,159.69,143.7,23854.2,1278.46,6169.14,31301.8,135,19399.5,1278.46,5875.37,26553.33,0.8132530120481928,54.91,,2023,3,4,64.1,35.9,1,151.24,141.57,292.81,195.7,141.57,2,12.0,73,83,0,0,1,6,2,24,1,0,1,Theater,3,1,2.0,1278.46,2200,3960,8137.71,4,0,0,0,0.0,0.89
B-202303-93904,Booked,Pharmaceutical Partners,New Hire Orientation,Corporate,In-person,Full Package,Healthcare,Healthcare,Sales Call,High,2022-12-31,2023-01-21,7,2023-03-19,2023-03-21,2,78,92,184,109,1,Half Ballroom,1,0,14,1.0,56924.67,4,59.2,157.45,146.05,26873.2,1428.68,6916.21,35218.09,164,23952.2,1428.68,6586.87,31967.75,0.8913043478260869,60.43,,2023,3,4,67.5,32.5,1,89.9,128.14,218.04,218.04,128.14,2,3.3,89,92,0,0,2,5,2,24,1,0,1,Theater,2,0,2.0,1428.68,1750,4464,8216.61,5,0,0,0,20.0,0.91
B-202303-42850,Booked,Service Club,High School Reunion,SMERF,In-person,Full Package,SMERF,Social/Community,Third-Party Planner,Medium,2022-10-10,2022-11-05,14,2023-03-21,2023-03-23,2,162,41,82,52,1,Half Ballroom,1,0,12,0.0,0.0,4,63.7,164.34,138.74,11376.68,1330.57,4779.68,17486.93,67,9295.58,1330.57,4552.08,15178.23,0.8170731707317073,87.54,,2023,3,4,57.4,42.6,1,118.0,147.43,265.43,216.89,147.43,2,14.6,35,41,0,0,1,2,2,16,1,0,1,Classroom,2,0,1.0,1330.57,350,1640,3184.66,2,0,0,0,100.0,0.43
B-202303-47667,Booked,Professional Engineers Society,Networking Summit,Association,Hybrid,Full Package,Association,Other,Third-Party Planner,Medium,2022-07-11,2022-08-12,25,2023-03-21,2023-03-22,1,253,63,63,83,1,Half Ballroom,1,0,7,1.0,15368.9,4,62.8,158.95,136.55,8602.65,870.0,2740.0,12212.65,51,6964.05,870.0,2609.52,10443.57,0.8095238095238095,31.44,,2023,3,2,61.6,38.4,1,106.24,135.79,242.03,242.03,135.79,1,0.0,63,0,0,0,1,3,1,12,1,0,1,Theater,3,1,2.0,870.0,1150,2052,4202.08,4,0,0,0,0.0,0.69
B-202303-59308,Booked,Private Individual,Engagement Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Repeat Client,Low,2022-03-24,2022-04-12,16,2023-03-24,2023-03-25,1,365,12,12,13,0,,0,0,3,1.0,1793.74,1,68.5,158.69,142.05,1704.6,0.0,0.0,1704.6,7,994.35,0.0,0.0,994.35,0.5833333333333334,0.0,,2023,3,3,66.4,33.6,1,139.05,143.48,282.53,224.49,143.48,1,0.0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202303-55242,Booked,Dental Association,Member Appreciation Event,Association,In-person,Full Package,Healthcare,Healthcare,Third-Party Planner,High,2022-06-04,2022-06-30,18,2023-03-25,2023-03-28,3,294,71,213,80,1,Half Ballroom,1,0,8,0.0,0.0,3,60.8,157.99,133.14,28358.82,1604.02,16924.32,46887.16,143,19039.02,1604.02,16118.4,36761.44,0.6713615023474179,201.48,,2023,3,3,65.7,34.3,1,156.84,127.85,284.69,240.95,127.85,2,3.0,66,71,70,0,2,3,3,24,1,0,1,Classroom,3,1,2.33,1604.02,1350,4100,7325.21,5,0,0,0,100.0,0.67
B-202303-73156,Booked,Personal Event,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Referral,Low,2022-10-16,2022-11-26,31,2023-03-27,2023-03-28,1,162,28,28,37,1,Breakout Room,1,1,10,1.0,11329.94,1,59.3,153.03,134.4,3763.2,457.94,5091.29,9312.43,17,2284.8,457.94,4848.85,7591.59,0.6071428571428571,131.05,,2023,3,2,52.3,47.7,1,38.58,141.83,180.41,180.41,141.83,1,0.0,28,0,0,0,1,2,1,8,0,0,1,Banquet,0,0,0.0,457.94,0,1665,2899.0,1,0,1,1,0.0,0.93
B-202303-60422,Booked,Manufacturing Alliance,Board of Directors Meeting,Corporate,In-person,Full Package,Technology,Other,RFP,Medium,2022-12-14,2022-12-31,8,2023-03-28,2023-03-31,3,104,50,150,56,1,Half Ballroom,1,1,9,1.0,41995.55,3,64.9,162.66,143.35,21502.5,1094.44,13504.01,36100.95,128,18348.8,1094.44,12860.96,32304.2,0.8533333333333334,229.66,,2023,3,2,63.8,36.2,1,79.5,146.97,226.47,226.47,226.47,2,6.8,44,50,42,0,1,3,3,24,1,0,1,Classroom,3,1,2.67,1094.44,1650,4656,8203.55,5,0,0,0,100.0,0.47
B-202303-79942,Booked,Global Industries,Innovation Workshop,Corporate,In-person,Full Package,Finance,Other,Website,Low,2022-11-24,2022-12-12,9,2023-03-28,2023-03-30,2,124,54,108,74,1,Half Ballroom,1,1,9,1.0,28699.22,1,61.2,157.38,140.08,15128.64,1699.21,12083.9,28911.75,95,13307.6,1699.21,11508.48,26515.29,0.8796296296296297,155.52,,2023,3,2,68.5,31.5,1,38.01,130.99,169.0,169.0,130.99,2,3.7,52,54,0,0,2,2,2,16,1,0,1,Theater,2,0,1.5,1699.21,500,1680,3414.71,3,0,0,0,100.0,0.62
